,APPLICATION_TYPE,Year,STATUS,ADDRESS,Postcode,_id,Neighbourhood
1640,CD,2014,Closed,940 LANSDOWNE AVE,M6H,164125,Dovercourt Village
1641,CD,2014,Closed,940 LANSDOWNE AVE,M6H,164125,Dufferin
1642,CD,2015,Closed,50 BARTLETT AVE,M6H,158981,Dovercourt Village
1643,CD,2015,Closed,50 BARTLETT AVE,M6H,158981,Dufferin
1644,CD,2015,Closed,998 COLLEGE ST,M6H,126667,Dovercourt Village
1645,CD,2015,Closed,998 COLLEGE ST,M6H,126667,Dufferin
1646,CD,2015,Closed,52 BARTLETT AVE,M6H,125206,Dovercourt Village
1647,CD,2015,Closed,52 BARTLETT AVE,M6H,125206,Dufferin
1648,CD,2015,Closed,455 DOVERCOURT RD,M6H,127183,Dovercourt Village
1649,CD,2015,Closed,455 DOVERCOURT RD,M6H,127183,Dufferin
1650,CD,2016,Closed,980 LANSDOWNE AVE,M6H,116518,Dovercourt Village
1651,CD,2016,Closed,980 LANSDOWNE AVE,M6H,116518,Dufferin
1652,CD,2016,Closed,980 LANSDOWNE AVE,M6H,116519,Dovercourt Village
1653,CD,2016,Closed,980 LANSDOWNE AVE,M6H,116519,Dufferin
1654,CD,2018,Under Review ,1025 DUPONT ST,M6H,125244,Dovercourt Village
1655,CD,2018,Under Review ,1025 DUPONT ST,M6H,125244,Dufferin
1656,CD,2018,Draft Plan Approved,138 ST HELEN'S AVE,M6H,124873,Dovercourt Village
1657,CD,2018,Draft Plan Approved,138 ST HELEN'S AVE,M6H,124873,Dufferin
1658,CD,2012,Closed,5740 YONGE ST,M2M,150107,Newtonbrook
1659,CD,2012,Closed,5740 YONGE ST,M2M,150107,Willowdale
1660,CD,2015,Closed,17 ELDORA AVE,M2M,146952,Newtonbrook
1661,CD,2015,Closed,17 ELDORA AVE,M2M,146952,Willowdale
1662,CD,2015,Closed,19 ELDORA AVE,M2M,146955,Newtonbrook
1663,CD,2015,Closed,19 ELDORA AVE,M2M,146955,Willowdale
1664,CD,2015,Closed,21 ELDORA AVE,M2M,146959,Newtonbrook
1665,CD,2015,Closed,21 ELDORA AVE,M2M,146959,Willowdale
1666,CD,2015,Closed,23 ELDORA AVE,M2M,146962,Newtonbrook
1667,CD,2015,Closed,23 ELDORA AVE,M2M,146962,Willowdale
1668,CD,2015,Closed,25 ELDORA AVE,M2M,146965,Newtonbrook
1669,CD,2015,Closed,25 ELDORA AVE,M2M,146965,Willowdale
1670,CD,2015,Closed,49 HENDON AVE,M2M,146968,Newtonbrook
1671,CD,2015,Closed,49 HENDON AVE,M2M,146968,Willowdale
1672,CD,2015,Closed,9 ELDORA AVE,M2M,147108,Newtonbrook
1673,CD,2015,Closed,9 ELDORA AVE,M2M,147108,Willowdale
1674,CD,2015,Closed,28 GREENVIEW AVE,M2M,147160,Newtonbrook
1675,CD,2015,Closed,28 GREENVIEW AVE,M2M,147160,Willowdale
1676,CD,2015,Closed,11 ELDORA AVE,M2M,147111,Newtonbrook
1677,CD,2015,Closed,11 ELDORA AVE,M2M,147111,Willowdale
1678,CD,2015,Closed,15 ELDORA AVE,M2M,146949,Newtonbrook
1679,CD,2015,Closed,15 ELDORA AVE,M2M,146949,Willowdale
1680,CD,2015,Closed,26 GREENVIEW AVE,M2M,116208,Newtonbrook
1681,CD,2015,Closed,26 GREENVIEW AVE,M2M,116208,Willowdale
1682,CD,2016,Draft Plan Approved,43 DREWRY AVE,M2M,149803,Newtonbrook
1683,CD,2016,Draft Plan Approved,43 DREWRY AVE,M2M,149803,Willowdale
1684,CD,2012,Closed,530 ST CLAIR AVE,M6C,172256,Humewood-Cedarvale
1685,CD,2012,Closed,743 ST CLAIR AVE,M6C,126908,Humewood-Cedarvale
1686,CD,2016,Closed,835 ST CLAIR AVE,M6C,128086,Humewood-Cedarvale
1687,CD,2016,Closed,833 ST CLAIR AVE,M6C,128164,Humewood-Cedarvale
1688,CD,2016,Closed,829 ST CLAIR AVE,M6C,128167,Humewood-Cedarvale
1689,CD,2016,Closed,927 EGLINTON AVE,M6C,170672,Humewood-Cedarvale
1690,CD,2016,Closed,925 EGLINTON AVE,M6C,170669,Humewood-Cedarvale
1691,CD,2016,Closed,927 A EGLINTON AVE,M6C,166902,Humewood-Cedarvale
1692,CD,2016,Closed,935 EGLINTON AVE,M6C,152280,Humewood-Cedarvale
1693,CD,2012,Closed,2230 LAKE SHORE BLVD,M8V,165448,Humber Bay Shores
1694,CD,2012,Closed,2230 LAKE SHORE BLVD,M8V,165448,Mimico South
1695,CD,2012,Closed,2230 LAKE SHORE BLVD,M8V,165448,New Toronto
1696,CD,2013,Closed,2200 LAKE SHORE BLVD,M8V,172316,Humber Bay Shores
1697,CD,2013,Closed,2200 LAKE SHORE BLVD,M8V,172316,Mimico South
1698,CD,2013,Closed,2200 LAKE SHORE BLVD,M8V,172316,New Toronto
1699,CD,2013,Closed,2200 LAKE SHORE BLVD,M8V,172317,Humber Bay Shores
1700,CD,2013,Closed,2200 LAKE SHORE BLVD,M8V,172317,Mimico South
1701,CD,2013,Closed,2200 LAKE SHORE BLVD,M8V,172317,New Toronto
1702,CD,2013,Closed,68 MARINE PARADE DR,M8V,167219,Humber Bay Shores
1703,CD,2013,Closed,68 MARINE PARADE DR,M8V,167219,Mimico South
1704,CD,2013,Closed,68 MARINE PARADE DR,M8V,167219,New Toronto
1705,CD,2013,Closed,120 TWENTY FOURTH ST,M8V,174160,Humber Bay Shores
1706,CD,2013,Closed,120 TWENTY FOURTH ST,M8V,174160,Mimico South
1707,CD,2013,Closed,120 TWENTY FOURTH ST,M8V,174160,New Toronto
1708,CD,2014,Closed,2200 LAKE SHORE BLVD,M8V,115836,Humber Bay Shores
1709,CD,2014,Closed,2200 LAKE SHORE BLVD,M8V,115836,Mimico South
1710,CD,2014,Closed,2200 LAKE SHORE BLVD,M8V,115836,New Toronto
1711,CD,2014,Closed,11 SUPERIOR AVE,M8V,156443,Humber Bay Shores
1712,CD,2014,Closed,11 SUPERIOR AVE,M8V,156443,Mimico South
1713,CD,2014,Closed,11 SUPERIOR AVE,M8V,156443,New Toronto
1714,CD,2014,Closed,2157 LAKE SHORE BLVD,M8V,166196,Humber Bay Shores
1715,CD,2014,Closed,2157 LAKE SHORE BLVD,M8V,166196,Mimico South
1716,CD,2014,Closed,2157 LAKE SHORE BLVD,M8V,166196,New Toronto
1717,CD,2014,Closed,2392-2398 LAKE SHORE BLVD,M8V,156937,Humber Bay Shores
1718,CD,2014,Closed,2392-2398 LAKE SHORE BLVD,M8V,156937,Mimico South
1719,CD,2014,Closed,2392-2398 LAKE SHORE BLVD,M8V,156937,New Toronto
1720,CD,2016,Draft Plan Approved,2151-2153 LAKE SHORE BLVD,M8V,166185,Humber Bay Shores
1721,CD,2016,Draft Plan Approved,2151-2153 LAKE SHORE BLVD,M8V,166185,Mimico South
1722,CD,2016,Draft Plan Approved,2151-2153 LAKE SHORE BLVD,M8V,166185,New Toronto
1723,CD,2016,Draft Plan Approved,2151-2153 LAKE SHORE BLVD,M8V,166120,Humber Bay Shores
1724,CD,2016,Draft Plan Approved,2151-2153 LAKE SHORE BLVD,M8V,166120,Mimico South
1725,CD,2016,Draft Plan Approved,2151-2153 LAKE SHORE BLVD,M8V,166120,New Toronto
1726,CD,2016,Closed,250 ROYAL YORK RD,M8V,171426,Humber Bay Shores
1727,CD,2016,Closed,250 ROYAL YORK RD,M8V,171426,Mimico South
1728,CD,2016,Closed,250 ROYAL YORK RD,M8V,171426,New Toronto
1729,CD,2016,Closed,2175 LAKE SHORE BLVD,M8V,171715,Humber Bay Shores
1730,CD,2016,Closed,2175 LAKE SHORE BLVD,M8V,171715,Mimico South
1731,CD,2016,Closed,2175 LAKE SHORE BLVD,M8V,171715,New Toronto
1732,CD,2018,Under Review ,2183 LAKE SHORE BLVD,M8V,165148,Humber Bay Shores
1733,CD,2018,Under Review ,2183 LAKE SHORE BLVD,M8V,165148,Mimico South
1734,CD,2018,Under Review ,2183 LAKE SHORE BLVD,M8V,165148,New Toronto
1735,CD,2018,Under Review ,2183 LAKE SHORE BLVD,M8V,164947,Humber Bay Shores
1736,CD,2018,Under Review ,2183 LAKE SHORE BLVD,M8V,164947,Mimico South
1737,CD,2018,Under Review ,2183 LAKE SHORE BLVD,M8V,164947,New Toronto
1738,CD,2018,Under Review ,2183 LAKE SHORE BLVD,M8V,164946,Humber Bay Shores
1739,CD,2018,Under Review ,2183 LAKE SHORE BLVD,M8V,164946,Mimico South
1740,CD,2018,Under Review ,2183 LAKE SHORE BLVD,M8V,164946,New Toronto
1741,CD,2019,Under Review ,2147 LAKE SHORE BLVD,M8V,165940,Humber Bay Shores
1742,CD,2019,Under Review ,2147 LAKE SHORE BLVD,M8V,165940,Mimico South
1743,CD,2019,Under Review ,2147 LAKE SHORE BLVD,M8V,165940,New Toronto
1744,CD,2013,Closed,60 JOHN ST,M9N,128630,Weston
1745,CD,2015,Under Review ,1677 WESTON RD,M9N,153471,Weston
1746,CD,2015,Draft Plan Approved,2179 WESTON RD,M9N,173071,Weston
1747,CD,2017,Draft Plan Approved,2059 WESTON RD,M9N,167927,Weston
1748,CD,2013,Closed,100 PARKWAY FOREST DR,M2J,152921,Fairview
1749,CD,2013,Closed,100 PARKWAY FOREST DR,M2J,152921,Henry Farm
1750,CD,2013,Closed,100 PARKWAY FOREST DR,M2J,152921,Oriole
1751,CD,2013,Draft Plan Approved,100 PARKWAY FOREST DR,M2J,152727,Fairview
1752,CD,2013,Draft Plan Approved,100 PARKWAY FOREST DR,M2J,152727,Henry Farm
1753,CD,2013,Draft Plan Approved,100 PARKWAY FOREST DR,M2J,152727,Oriole
1754,CD,2013,Closed,120-130 GEORGE HENRY BLVD,M2J,160413,Fairview
1755,CD,2013,Closed,120-130 GEORGE HENRY BLVD,M2J,160413,Henry Farm
1756,CD,2013,Closed,120-130 GEORGE HENRY BLVD,M2J,160413,Oriole
1757,CD,2013,Draft Plan Approved,120-130 GEORGE HENRY BLVD,M2J,160412,Fairview
1758,CD,2013,Draft Plan Approved,120-130 GEORGE HENRY BLVD,M2J,160412,Henry Farm
1759,CD,2013,Draft Plan Approved,120-130 GEORGE HENRY BLVD,M2J,160412,Oriole
1760,CD,2014,Closed,100 PARKWAY FOREST DR,M2J,152923,Fairview
1761,CD,2014,Closed,100 PARKWAY FOREST DR,M2J,152923,Henry Farm
1762,CD,2014,Closed,100 PARKWAY FOREST DR,M2J,152923,Oriole
1763,CD,2014,Closed,120-130 GEORGE HENRY BLVD,M2J,160414,Fairview
1764,CD,2014,Closed,120-130 GEORGE HENRY BLVD,M2J,160414,Henry Farm
1765,CD,2014,Closed,120-130 GEORGE HENRY BLVD,M2J,160414,Oriole
1766,CD,2015,Closed,2205 SHEPPARD AVE,M2J,153996,Fairview
1767,CD,2015,Closed,2205 SHEPPARD AVE,M2J,153996,Henry Farm
1768,CD,2015,Closed,2205 SHEPPARD AVE,M2J,153996,Oriole
1769,CD,2016,Closed,125 PARKWAY FOREST DR,M2J,155681,Fairview
1770,CD,2016,Closed,125 PARKWAY FOREST DR,M2J,155681,Henry Farm
1771,CD,2016,Closed,125 PARKWAY FOREST DR,M2J,155681,Oriole
1772,CD,2016,Closed,130 PARKWAY FOREST DR,M2J,155689,Fairview
1773,CD,2016,Closed,130 PARKWAY FOREST DR,M2J,155689,Henry Farm
1774,CD,2016,Closed,130 PARKWAY FOREST DR,M2J,155689,Oriole
1775,CD,2016,Closed,80 FOREST MANOR RD,M2J,164263,Fairview
1776,CD,2016,Closed,80 FOREST MANOR RD,M2J,164263,Henry Farm
1777,CD,2016,Closed,80 FOREST MANOR RD,M2J,164263,Oriole
1778,CD,2016,Closed,100 PARKWAY FOREST DR,M2J,164094,Fairview
1779,CD,2016,Closed,100 PARKWAY FOREST DR,M2J,164094,Henry Farm
1780,CD,2016,Closed,100 PARKWAY FOREST DR,M2J,164094,Oriole
1781,CD,2016,Closed,120-130 GEORGE HENRY BLVD,M2J,160416,Fairview
1782,CD,2016,Closed,120-130 GEORGE HENRY BLVD,M2J,160416,Henry Farm
1783,CD,2016,Closed,120-130 GEORGE HENRY BLVD,M2J,160416,Oriole
1784,CD,2016,Closed,130 PARKWAY FOREST DR,M2J,164660,Fairview
1785,CD,2016,Closed,130 PARKWAY FOREST DR,M2J,164660,Henry Farm
1786,CD,2016,Closed,130 PARKWAY FOREST DR,M2J,164660,Oriole
1787,CD,2016,Closed,130 GEORGE HENRY BLVD,M2J,165009,Fairview
1788,CD,2016,Closed,130 GEORGE HENRY BLVD,M2J,165009,Henry Farm
1789,CD,2016,Closed,130 GEORGE HENRY BLVD,M2J,165009,Oriole
1790,CD,2016,Closed,80 FOREST MANOR RD,M2J,166818,Fairview
1791,CD,2016,Closed,80 FOREST MANOR RD,M2J,166818,Henry Farm
1792,CD,2016,Closed,80 FOREST MANOR RD,M2J,166818,Oriole
1793,CD,2016,Closed,32-50 FOREST MANOR RD,M2J,153008,Fairview
1794,CD,2016,Closed,32-50 FOREST MANOR RD,M2J,153008,Henry Farm
1795,CD,2016,Closed,32-50 FOREST MANOR RD,M2J,153008,Oriole
1796,CD,2016,Closed,120 GEORGE HENRY BLVD,M2J,116046,Fairview
1797,CD,2016,Closed,120 GEORGE HENRY BLVD,M2J,116046,Henry Farm
1798,CD,2016,Closed,120 GEORGE HENRY BLVD,M2J,116046,Oriole
1799,CD,2016,Closed,125 PARKWAY FOREST DR,M2J,151946,Fairview
1800,CD,2016,Closed,125 PARKWAY FOREST DR,M2J,151946,Henry Farm
1801,CD,2016,Closed,125 PARKWAY FOREST DR,M2J,151946,Oriole
1802,CD,2016,Closed,65 FOREST MANOR RD,M2J,152723,Fairview
1803,CD,2016,Closed,65 FOREST MANOR RD,M2J,152723,Henry Farm
1804,CD,2016,Closed,65 FOREST MANOR RD,M2J,152723,Oriole
1805,CD,2016,Closed,110 PARKWAY FOREST DR,M2J,152725,Fairview
1806,CD,2016,Closed,110 PARKWAY FOREST DR,M2J,152725,Henry Farm
1807,CD,2016,Closed,110 PARKWAY FOREST DR,M2J,152725,Oriole
1808,CD,2018,Closed,3 KINGSLAKE RD,M2J,170413,Fairview
1809,CD,2018,Closed,3 KINGSLAKE RD,M2J,170413,Henry Farm
1810,CD,2018,Closed,3 KINGSLAKE RD,M2J,170413,Oriole
1811,CD,2018,Closed,5 KINGSLAKE RD,M2J,170450,Fairview
1812,CD,2018,Closed,5 KINGSLAKE RD,M2J,170450,Henry Farm
1813,CD,2018,Closed,5 KINGSLAKE RD,M2J,170450,Oriole
1814,CD,2018,Closed,17 ALLENBURY GDNS,M2J,170088,Fairview
1815,CD,2018,Closed,17 ALLENBURY GDNS,M2J,170088,Henry Farm
1816,CD,2018,Closed,17 ALLENBURY GDNS,M2J,170088,Oriole
1817,CD,2018,Closed,11 ALLENBURY GDNS,M2J,170594,Fairview
1818,CD,2018,Closed,11 ALLENBURY GDNS,M2J,170594,Henry Farm
1819,CD,2018,Closed,11 ALLENBURY GDNS,M2J,170594,Oriole
1820,CD,2018,Closed,05-Mar ALLENBURY GDNS,M2J,165419,Fairview
1821,CD,2018,Closed,05-Mar ALLENBURY GDNS,M2J,165419,Henry Farm
1822,CD,2018,Closed,05-Mar ALLENBURY GDNS,M2J,165419,Oriole
1823,CD,2018,Closed,21 ALLENBURY GDNS,M2J,164082,Fairview
1824,CD,2018,Closed,21 ALLENBURY GDNS,M2J,164082,Henry Farm
1825,CD,2018,Closed,21 ALLENBURY GDNS,M2J,164082,Oriole
1826,CD,2018,Closed,50 FOREST MANOR RD,M2J,156370,Fairview
1827,CD,2018,Closed,50 FOREST MANOR RD,M2J,156370,Henry Farm
1828,CD,2018,Closed,50 FOREST MANOR RD,M2J,156370,Oriole
1829,CD,2013,Draft Plan Approved,2500 BAYVIEW AVE,M2L,149146,Silver Hills
1830,CD,2013,Draft Plan Approved,2500 BAYVIEW AVE,M2L,149146,York Mills
1831,CD,2017,Draft Plan Approved,103 BAYVIEW RIDGE  ,M2L,149650,Silver Hills
1832,CD,2017,Draft Plan Approved,103 BAYVIEW RIDGE  ,M2L,149650,York Mills
1833,CD,2017,Draft Plan Approved,108 BAYVIEW RIDGE  ,M2L,149354,Silver Hills
1834,CD,2017,Draft Plan Approved,108 BAYVIEW RIDGE  ,M2L,149354,York Mills
1835,CD,2013,Closed,1994-2000 YONGE ST,M4S,138807,Davisville
1836,CD,2013,Closed,2008 YONGE ST,M4S,137151,Davisville
1837,CD,2013,Closed,25 MERTON ST,M4S,158923,Davisville
1838,CD,2013,Closed,2008 YONGE ST,M4S,155609,Davisville
1839,CD,2016,Closed,68 MERTON ST,M4S,135370,Davisville
1840,CD,2016,Closed,124 BELSIZE DR,M4S,135217,Davisville
1841,CD,2018,Under Review ,2131 YONGE ST,M4S,136893,Davisville
1842,CD,2013,Closed,439 DUPLEX AVE,M4R,138723,North Toronto West
1843,CD,2019,Under Review ,117 ROSELAWN AVE,M4R,140678,North Toronto West
1844,CD,2013,Closed,3 STADACONA DR,M6A,159039,Lawrence Heights
1845,CD,2013,Closed,3 STADACONA DR,M6A,159039,Lawrence Manor
1846,CD,2015,Closed,645 LAWRENCE AVE,M6A,144459,Lawrence Heights
1847,CD,2015,Closed,645 LAWRENCE AVE,M6A,144459,Lawrence Manor
1848,CD,2015,Closed,643 LAWRENCE AVE,M6A,144462,Lawrence Heights
1849,CD,2015,Closed,643 LAWRENCE AVE,M6A,144462,Lawrence Manor
1850,CD,2015,Closed,641 LAWRENCE AVE,M6A,144465,Lawrence Heights
1851,CD,2015,Closed,641 LAWRENCE AVE,M6A,144465,Lawrence Manor
1852,CD,2015,Closed,639 LAWRENCE AVE,M6A,144468,Lawrence Heights
1853,CD,2015,Closed,639 LAWRENCE AVE,M6A,144468,Lawrence Manor
1854,CD,2016,Closed,3087-3095 DUFFERIN ST,M6A,172413,Lawrence Heights
1855,CD,2016,Closed,3087-3095 DUFFERIN ST,M6A,172413,Lawrence Manor
1856,CD,2016,Closed,770 LAWRENCE AVE,M6A,145743,Lawrence Heights
1857,CD,2016,Closed,770 LAWRENCE AVE,M6A,145743,Lawrence Manor
1858,CD,2016,Closed,3083-3085 DUFFERIN ST,M6A,145814,Lawrence Heights
1859,CD,2016,Closed,3083-3085 DUFFERIN ST,M6A,145814,Lawrence Manor
1860,CD,2016,Closed,3089 DUFFERIN ST,M6A,145815,Lawrence Heights
1861,CD,2016,Closed,3089 DUFFERIN ST,M6A,145815,Lawrence Manor
1862,CD,2016,Closed,3095 DUFFERIN ST,M6A,116810,Lawrence Heights
1863,CD,2016,Closed,3095 DUFFERIN ST,M6A,116810,Lawrence Manor
1864,CD,2016,Closed,3101 DUFFERIN ST,M6A,116848,Lawrence Heights
1865,CD,2016,Closed,3101 DUFFERIN ST,M6A,116848,Lawrence Manor
1866,CD,2017,Draft Plan Approved,3089 DUFFERIN ST,M6A,145816,Lawrence Heights
1867,CD,2017,Draft Plan Approved,3089 DUFFERIN ST,M6A,145816,Lawrence Manor
1868,CD,2017,Draft Plan Approved,3091 DUFFERIN ST,M6A,159189,Lawrence Heights
1869,CD,2017,Draft Plan Approved,3091 DUFFERIN ST,M6A,159189,Lawrence Manor
1870,CD,2013,Closed,2316 GERRARD ST,M4E,136456,The Beaches
1871,CD,2014,Closed,580 KINGSTON RD,M4E,134732,The Beaches
1872,CD,2016,Closed,646 KINGSTON RD,M4E,171062,The Beaches
1873,CD,2016,Closed,663 KINGSTON RD,M4E,133338,The Beaches
1874,CD,2016,Closed,715 KINGSTON RD,M4E,133205,The Beaches
1875,CD,2013,Draft Plan Approved,6039 KINGSTON RD,M1C,122016,Highland Creek
1876,CD,2013,Draft Plan Approved,6039 KINGSTON RD,M1C,122016,Rouge Hill
1877,CD,2013,Draft Plan Approved,6039 KINGSTON RD,M1C,122016,Port Union
1878,CD,2015,Closed,17 ISLAND RD,M1C,122125,Highland Creek
1879,CD,2015,Closed,17 ISLAND RD,M1C,122125,Rouge Hill
1880,CD,2015,Closed,17 ISLAND RD,M1C,122125,Port Union
1881,CD,2013,Closed,426 UNIVERSITY AVE,M5G,117358,Central Bay Street
1882,CD,2018,Under Review ,480 UNIVERSITY AVE,M5G,173734,Central Bay Street
1883,CD,2013,Closed,1144 ISLINGTON AVE,M8Z,173535,Kingsway Park South West
1884,CD,2013,Closed,1144 ISLINGTON AVE,M8Z,173535,Mimico NW
1885,CD,2013,Closed,1144 ISLINGTON AVE,M8Z,173535,The Queensway West
1886,CD,2013,Closed,1144 ISLINGTON AVE,M8Z,173535,Royal York South West
1887,CD,2013,Closed,1144 ISLINGTON AVE,M8Z,173535,South of Bloor
1888,CD,2014,Final Approval Completed,892 THE QUEENSWAY  ,M8Z,172948,Kingsway Park South West
1889,CD,2014,Final Approval Completed,892 THE QUEENSWAY  ,M8Z,172948,Mimico NW
1890,CD,2014,Final Approval Completed,892 THE QUEENSWAY  ,M8Z,172948,The Queensway West
1891,CD,2014,Final Approval Completed,892 THE QUEENSWAY  ,M8Z,172948,Royal York South West
1892,CD,2014,Final Approval Completed,892 THE QUEENSWAY  ,M8Z,172948,South of Bloor
1893,CD,2014,Closed,760 THE QUEENSWAY  ,M8Z,169948,Kingsway Park South West
1894,CD,2014,Closed,760 THE QUEENSWAY  ,M8Z,169948,Mimico NW
1895,CD,2014,Closed,760 THE QUEENSWAY  ,M8Z,169948,The Queensway West
1896,CD,2014,Closed,760 THE QUEENSWAY  ,M8Z,169948,Royal York South West
1897,CD,2014,Closed,760 THE QUEENSWAY  ,M8Z,169948,South of Bloor
1898,CD,2016,Closed,15 ZORRA ST,M8Z,162965,Kingsway Park South West
1899,CD,2016,Closed,15 ZORRA ST,M8Z,162965,Mimico NW
1900,CD,2016,Closed,15 ZORRA ST,M8Z,162965,The Queensway West
1901,CD,2016,Closed,15 ZORRA ST,M8Z,162965,Royal York South West
1902,CD,2016,Closed,15 ZORRA ST,M8Z,162965,South of Bloor
1903,CD,2016,Draft Plan Approved,30 FIELDWAY RD,M8Z,167862,Kingsway Park South West
1904,CD,2016,Draft Plan Approved,30 FIELDWAY RD,M8Z,167862,Mimico NW
1905,CD,2016,Draft Plan Approved,30 FIELDWAY RD,M8Z,167862,The Queensway West
1906,CD,2016,Draft Plan Approved,30 FIELDWAY RD,M8Z,167862,Royal York South West
1907,CD,2016,Draft Plan Approved,30 FIELDWAY RD,M8Z,167862,South of Bloor
1908,CD,2016,Draft Plan Approved,26 FIELDWAY RD,M8Z,167859,Kingsway Park South West
1909,CD,2016,Draft Plan Approved,26 FIELDWAY RD,M8Z,167859,Mimico NW
1910,CD,2016,Draft Plan Approved,26 FIELDWAY RD,M8Z,167859,The Queensway West
1911,CD,2016,Draft Plan Approved,26 FIELDWAY RD,M8Z,167859,Royal York South West
1912,CD,2016,Draft Plan Approved,26 FIELDWAY RD,M8Z,167859,South of Bloor
1913,CD,2016,Closed,46 NORTH QUEEN ST,M8Z,169682,Kingsway Park South West
1914,CD,2016,Closed,46 NORTH QUEEN ST,M8Z,169682,Mimico NW
1915,CD,2016,Closed,46 NORTH QUEEN ST,M8Z,169682,The Queensway West
1916,CD,2016,Closed,46 NORTH QUEEN ST,M8Z,169682,Royal York South West
1917,CD,2016,Closed,46 NORTH QUEEN ST,M8Z,169682,South of Bloor
1918,CD,2017,Draft Plan Approved,1040 ISLINGTON AVE,M8Z,167870,Kingsway Park South West
1919,CD,2017,Draft Plan Approved,1040 ISLINGTON AVE,M8Z,167870,Mimico NW
1920,CD,2017,Draft Plan Approved,1040 ISLINGTON AVE,M8Z,167870,The Queensway West
1921,CD,2017,Draft Plan Approved,1040 ISLINGTON AVE,M8Z,167870,Royal York South West
1922,CD,2017,Draft Plan Approved,1040 ISLINGTON AVE,M8Z,167870,South of Bloor
1923,CD,2017,Closed,1040 ISLINGTON AVE,M8Z,167869,Kingsway Park South West
1924,CD,2017,Closed,1040 ISLINGTON AVE,M8Z,167869,Mimico NW
1925,CD,2017,Closed,1040 ISLINGTON AVE,M8Z,167869,The Queensway West
1926,CD,2017,Closed,1040 ISLINGTON AVE,M8Z,167869,Royal York South West
1927,CD,2017,Closed,1040 ISLINGTON AVE,M8Z,167869,South of Bloor
1928,CD,2017,Draft Plan Approved,1030 ISLINGTON AVE,M8Z,164801,Kingsway Park South West
1929,CD,2017,Draft Plan Approved,1030 ISLINGTON AVE,M8Z,164801,Mimico NW
1930,CD,2017,Draft Plan Approved,1030 ISLINGTON AVE,M8Z,164801,The Queensway West
1931,CD,2017,Draft Plan Approved,1030 ISLINGTON AVE,M8Z,164801,Royal York South West
1932,CD,2017,Draft Plan Approved,1030 ISLINGTON AVE,M8Z,164801,South of Bloor
1933,CD,2018,Under Review ,25 CORONET RD,M8Z,155638,Kingsway Park South West
1934,CD,2018,Under Review ,25 CORONET RD,M8Z,155638,Mimico NW
1935,CD,2018,Under Review ,25 CORONET RD,M8Z,155638,The Queensway West
1936,CD,2018,Under Review ,25 CORONET RD,M8Z,155638,Royal York South West
1937,CD,2018,Under Review ,25 CORONET RD,M8Z,155638,South of Bloor
1938,CD,2013,Closed,2 OLD MILL DR,M6S,165914,Runnymede
1939,CD,2013,Closed,2 OLD MILL DR,M6S,165914,Swansea
1940,CD,2013,Closed,2500 BLOOR ST,M6S,166076,Runnymede
1941,CD,2013,Closed,2500 BLOOR ST,M6S,166076,Swansea
1942,CD,2015,Closed,441 JANE ST,M6S,155012,Runnymede
1943,CD,2015,Closed,441 JANE ST,M6S,155012,Swansea
1944,CD,2018,Draft Plan Approved,368 JANE ST,M6S,121373,Runnymede
1945,CD,2018,Draft Plan Approved,368 JANE ST,M6S,121373,Swansea
1946,CD,2014,Closed,2737 KEELE ST,M3M,171968,Downsview Central
1947,CD,2017,Closed,2800 KEELE ST,M3M,166202,Downsview Central
1948,CD,2014,Closed,877 WILSON AVE,M3K,142070,CFB Toronto
1949,CD,2014,Closed,877 WILSON AVE,M3K,142070,Downsview East
1950,CD,2016,Closed,855 WILSON AVE,M3K,142075,CFB Toronto
1951,CD,2016,Closed,855 WILSON AVE,M3K,142075,Downsview East
1952,CD,2017,Closed,1377 SHEPPARD AVE,M3K,173062,CFB Toronto
1953,CD,2017,Closed,1377 SHEPPARD AVE,M3K,173062,Downsview East
1954,CD,2017,Closed,1377 SHEPPARD AVE,M3K,173064,CFB Toronto
1955,CD,2017,Closed,1377 SHEPPARD AVE,M3K,173064,Downsview East
1956,CD,2014,Closed,2828 BATHURST ST,M6B,145673,Glencairn
1957,CD,2016,Draft Plan Approved,1100 BRIAR HILL AVE,M6B,154237,Glencairn
1958,CD,2014,Closed,75 THE DONWAY  ,M3C,151337,Flemingdon Park
1959,CD,2014,Closed,75 THE DONWAY  ,M3C,151337,Don Mills South
1960,CD,2014,Application Received,75 THE DONWAY  ,M3C,151336,Flemingdon Park
1961,CD,2014,Application Received,75 THE DONWAY  ,M3C,151336,Don Mills South
1962,CD,2014,Draft Plan Approved,18 CONCORDE PL,M3C,163787,Flemingdon Park
1963,CD,2014,Draft Plan Approved,18 CONCORDE PL,M3C,163787,Don Mills South
1964,CD,2014,Closed,2010 ELLESMERE RD,M1H,172341,Cedarbrae
1965,CD,2014,Closed,2020 ELLESMERE RD,M1H,119780,Cedarbrae
1966,CD,2014,Closed,475 ROGERS RD,M6M,165706,Del Ray
1967,CD,2014,Closed,475 ROGERS RD,M6M,165706,Keelesdale
1968,CD,2014,Closed,475 ROGERS RD,M6M,165706,Mount Dennis
1969,CD,2014,Closed,475 ROGERS RD,M6M,165706,Silverthorn
1970,CD,2019,Under Review ,2 BICKNELL AVE,M6M,165788,Del Ray
1971,CD,2019,Under Review ,2 BICKNELL AVE,M6M,165788,Keelesdale
